ID,ILLUM,HUMID,CO2,SOUND,TEMP,RYTHM
1483,546.45,70.3,462.94,27.82,18.22,77.92
1496,441.05,59.38,438.2,21.67,22.88,79.6
1505,374.09,70.39,497.74,29.32,18.78,79.92
1529,369.28,78.53,534.83,22.1,19.93,91.26
1533,480.04,68.71,448.38,32.53,19.34,72.58
1557,308.47,67.72,530.15,24.23,20.92,76.92
1581,337.5,64.61,517.65,33.13,20.61,80.14
1593,510.98,63.55,581.41,27.76,19.89,83.32
1598,406.4,66.85,471.89,26.91,20.7,71.47
1611,481.97,68.49,524.13,31.69,20.87,83.43
1615,362.08,63.99,547.6,38.42,19.1,91.66
1637,168.25,66.16,504.61,38.09,19.47,72.35
1647,365.2,74.9,604.9,30.4,18.82,79.99
1654,377.49,60.52,468.85,28.83,20.68,79.97
1656,664.65,68.35,473.04,33.92,18.14,87.49
1661,507.51,72.01,553.58,24.75,21.16,81.11
1712,378.66,65.6,525.72,36.62,20.18,83.95
1714,522.83,72.47,518.83,27.74,18.96,79.38
1740,210.87,68.54,455.75,31.03,21.61,83.74
1743,442.26,68.74,531.57,20.4,23.16,91.27
1745,439.83,63.76,482.28,27.73,18.79,63.15
1747,405.14,55.94,484.38,32.4,20.22,77.74
1750,497.39,71.42,483.78,33.11,19.59,74.55
1758,504.65,67.13,533.32,30.98,18.15,78.8
1766,547.1,70.32,433.33,27.3,19.95,71.25
1775,453.4,63.25,427.84,37.46,19.53,70.13
1804,509.79,72.04,519.83,22.82,22.51,86.01
1813,474.24,68.51,511.63,27.99,20.75,60.49
1819,310.41,62.2,548.08,25.34,21.32,84.11
1826,436.93,62.81,509.8,27.83,21.26,76.56
1827,439.16,75.02,508.08,30.51,22.64,79.23
1850,408.74,60.7,517.36,32.33,21.69,90.38
1858,437.05,63.83,548.74,36.24,20.09,79.17
1880,227.24,76.69,541.42,29.42,21.81,72.69
1898,400.91,69.54,556.67,28.06,19.45,78.4
1900,350.08,75.64,526.3,31.92,19.92,79.21
1914,408.97,66.78,476.67,27.59,19.08,73.29
1915,362.24,68.34,565.73,44.45,21.3,92.63
1927,674.04,75.3,477.85,34.39,20.3,84.71
1934,450.21,66.83,457.64,28.22,20.56,60.91
1938,436.12,70.48,451.34,26.56,21.5,83.77
1967,591.99,67.38,462.83,29.92,21.07,75.58
1974,416.25,72.57,567.54,33.59,20.77,87.05
1977,519.81,68.09,529.63,37.06,23.3,94.73
1991,447.45,69.47,513.72,35.3,21.57,86.35
2015,527.51,67.55,512.72,28.56,20.7,86.59
2016,611.4,68.15,522.4,24.84,20.0,81.83
2069,483.85,74.35,542.11,24.26,18.78,72.33
2072,350.21,64.4,445.61,18.93,21.47,72.73
2083,426.15,70.19,493.21,30.42,18.84,67.74
2112,379.17,72.17,536.29,29.56,22.78,79.4
2119,430.03,72.39,460.58,25.55,22.71,80.89
2124,361.55,66.59,484.78,32.54,20.61,73.03
2129,435.02,59.22,466.5,36.42,20.05,86.61
2136,424.42,65.56,460.11,30.05,18.61,78.41
2151,476.9,70.41,482.81,30.48,19.22,86.93
2160,458.83,73.92,504.46,26.9,21.5,86.84
2207,475.96,61.77,421.04,34.38,22.6,69.23
2210,347.15,71.7,551.51,22.53,19.97,70.61
2221,537.81,64.55,609.05,21.63,17.6,76.25
2224,516.49,68.34,504.72,23.48,19.13,81.69
2231,400.03,67.05,405.64,29.15,18.77,82.18
2232,428.03,66.26,524.49,45.04,19.52,88.42
2238,464.85,72.43,580.73,36.24,15.4,80.19
2255,470.42,69.69,540.66,41.24,21.44,72.7
2259,439.86,73.55,563.58,27.98,20.11,71.26
2304,427.82,77.25,530.59,27.26,22.49,85.67
2352,535.8,73.09,526.74,27.78,19.54,80.84
2357,257.23,69.72,478.49,31.98,21.47,80.32
2373,474.67,67.97,576.89,17.9,19.67,89.11
2384,569.06,60.43,545.74,34.09,17.28,75.63
2397,330.67,71.15,553.47,29.71,22.7,93.61
2398,559.83,81.52,556.77,39.12,17.89,69.67
2410,526.14,66.36,523.62,36.33,17.88,76.78
2444,295.29,69.16,485.13,21.13,20.45,74.19
2447,346.96,63.7,480.47,36.99,18.84,79.4
2455,359.95,67.31,486.6,13.24,21.29,75.0
2458,437.69,61.74,434.87,33.78,18.88,70.37
2493,459.64,65.73,433.0,23.99,20.23,85.12
2522,401.26,71.98,588.5,26.6,21.84,81.5
2545,492.31,65.69,452.38,33.84,20.47,74.69
2561,429.75,61.71,540.72,29.4,19.11,86.64
2566,553.36,64.74,507.9,31.43,21.26,88.07
2571,398.89,70.86,546.65,33.02,19.22,78.74
2583,636.62,69.63,482.42,38.07,19.04,89.77
2615,540.09,61.85,581.08,36.46,17.94,73.78
2639,406.07,64.0,508.62,28.27,17.11,76.46
2649,614.24,74.02,487.7,31.17,22.87,80.96
2650,684.35,71.61,518.93,22.54,23.87,86.04
2653,351.36,66.73,491.56,27.18,21.62,81.74
2663,291.68,74.34,524.27,30.3,20.49,85.74
2690,381.38,67.1,562.94,26.92,20.19,78.58
2694,265.67,69.72,546.19,32.06,17.82,79.32
2695,339.51,63.34,476.1,36.36,20.85,81.41
2697,404.49,58.11,524.35,26.54,23.42,74.6
2717,586.85,66.36,521.99,33.68,19.93,69.69
2747,372.87,67.1,495.54,27.07,21.23,89.38
2761,493.24,71.6,506.22,32.31,17.44,79.61
2777,538.69,69.08,508.18,32.4,21.85,91.44
2778,361.07,64.23,547.21,31.71,19.32,84.43
2812,467.04,80.2,548.15,29.89,19.54,92.91
2818,326.55,68.02,470.63,27.23,20.65,82.56
2839,289.83,67.35,511.74,30.42,18.16,80.51
2849,383.06,67.19,488.34,23.09,21.76,82.63
2868,461.56,67.16,573.75,29.73,20.72,72.1
2869,483.41,70.1,487.75,30.49,22.07,90.56
2884,395.15,65.42,557.73,38.83,20.06,82.35
2899,479.87,65.36,454.39,28.68,20.17,75.25
2901,463.31,68.72,539.7,33.72,20.84,94.12
2903,434.9,66.51,440.98,34.04,19.39,71.76
2916,449.69,72.65,529.99,27.78,17.44,77.83
2934,464.75,69.26,529.03,37.19,18.47,74.83
2938,584.81,70.56,486.8,23.92,19.72,75.39
2946,572.02,67.62,499.71,40.35,17.29,82.13
2955,491.32,70.95,470.21,23.81,19.86,82.19
2960,542.57,63.56,419.86,35.49,20.68,78.35
2963,375.7,71.13,511.55,34.65,20.4,85.39
2969,292.81,72.92,490.59,25.52,20.32,66.47
2990,553.35,61.47,495.48,32.51,18.17,83.19
2993,413.78,59.44,535.6,36.7,22.89,95.14
2994,391.66,56.09,470.68,40.0,22.69,83.03
2995,569.37,72.87,526.57,24.44,18.45,80.86
3001,469.72,64.94,540.12,30.0,21.21,86.49
3047,367.63,63.76,562.07,32.05,18.95,78.44
3052,531.94,75.19,588.81,32.34,19.79,82.65
3056,443.64,71.43,519.03,20.17,18.62,69.38
3081,412.36,63.17,461.36,37.45,20.71,85.39
3091,520.89,75.84,485.99,30.63,18.83,72.98
3103,573.24,71.63,473.74,39.17,20.05,84.86
3105,466.63,64.57,469.32,33.22,19.86,75.52
3113,524.7,64.91,464.62,29.77,18.16,71.45
3121,411.15,54.17,510.42,35.28,20.25,79.93
3133,631.28,68.21,462.74,29.86,18.75,85.53
3145,455.94,69.21,521.32,24.55,22.55,86.83
3149,376.17,67.19,489.9,26.22,19.17,75.41
3160,497.49,71.28,555.53,23.03,22.59,90.64
3187,580.47,69.65,473.13,33.7,21.84,80.58
5,454.11,70.64,619.85,16.5,20.31,83.19
12,488.58,64.93,550.93,29.04,20.87,74.97
19,573.95,69.05,451.8,29.15,19.18,77.74
27,597.68,74.16,614.87,14.9,19.48,81.4
37,499.83,71.49,544.98,26.89,18.6,73.62
61,510.8,64.32,482.23,23.72,19.67,78.83
84,466.27,58.3,639.86,40.46,17.66,96.79
89,545.11,67.18,469.88,26.98,20.62,78.39
96,443.99,67.05,555.02,36.15,18.94,98.77
117,374.29,66.17,563.96,25.97,21.6,77.21
123,293.44,70.92,534.28,31.88,21.22,82.16
137,440.95,67.23,534.56,28.47,22.34,80.22
140,397.73,64.09,519.18,30.24,19.84,82.28
141,529.55,69.59,501.93,33.15,19.83,84.32
144,435.51,69.7,513.18,26.32,20.62,80.95
145,228.84,60.19,514.33,26.0,21.42,81.8
176,551.48,60.91,442.8,47.35,19.69,88.36
186,317.74,66.85,552.67,23.47,21.03,82.75
195,477.71,69.83,523.11,26.48,19.46,89.21
206,312.2,63.66,428.32,29.58,22.21,70.95
207,527.86,60.91,479.11,34.79,19.73,84.27
215,468.62,70.87,516.87,28.03,18.71,80.01
244,418.04,62.94,534.85,34.38,22.21,94.06
250,421.62,65.96,576.25,34.69,19.51,81.43
253,337.06,59.75,491.28,23.99,18.03,76.11
258,244.09,71.03,476.49,34.77,21.34,75.87
271,398.12,61.73,484.83,22.99,18.58,79.7
280,316.24,66.9,451.53,25.73,20.24,86.25
347,381.93,54.79,432.25,28.33,17.64,67.52
356,334.49,73.15,458.63,23.43,19.21,72.45
373,442.27,74.12,529.23,34.87,20.04,91.73
381,292.05,68.61,514.39,31.48,20.82,75.61
384,360.54,66.56,501.03,36.61,19.9,82.06
398,364.51,67.59,586.39,32.28,21.35,79.85
402,324.28,69.58,470.69,25.4,19.48,80.53
421,203.97,66.1,522.49,31.62,21.06,83.97
431,497.06,65.65,540.93,29.03,19.42,75.07
443,504.32,69.93,529.11,30.66,19.23,75.9
457,479.29,68.39,529.71,24.76,20.65,80.39
483,361.67,63.71,508.58,28.4,21.21,66.14
489,469.91,67.24,426.09,16.77,20.4,65.7
491,371.12,73.9,590.36,29.18,18.7,80.71
511,569.38,60.14,472.34,40.86,15.76,67.7
531,311.27,61.24,548.84,25.55,18.12,81.21
540,427.45,57.11,452.9,42.55,20.29,77.59
569,397.16,64.85,490.75,26.08,18.95,65.0
575,460.59,72.11,526.71,34.06,18.8,87.67
597,525.3,65.36,470.36,23.49,22.93,80.7
604,473.51,70.32,516.12,15.47,17.06,79.0
609,334.32,60.88,471.44,28.92,19.63,71.53
617,423.68,70.63,518.87,32.71,21.56,74.08
619,360.94,71.65,489.47,32.41,18.82,83.88
623,448.67,69.15,541.26,33.93,20.87,91.14
641,643.39,63.73,460.77,33.18,18.98,77.8
657,307.92,68.76,502.08,32.09,17.43,73.59
671,374.42,73.26,573.54,22.04,18.54,75.87
673,678.42,64.44,497.44,25.01,20.3,84.21
690,316.83,70.62,506.01,34.06,19.02,76.34
716,352.09,73.0,456.81,31.67,19.66,73.53
721,440.05,66.83,466.6,32.93,17.39,81.31
723,462.64,66.4,508.27,31.9,20.03,73.23
725,323.0,71.39,532.13,28.14,22.1,79.48
760,479.34,60.64,495.06,30.48,24.04,76.36
790,418.61,62.14,477.81,29.51,20.44,82.24
808,435.43,79.24,553.79,29.44,18.4,81.32
809,368.89,60.4,429.6,32.56,20.14,77.5
822,575.6,68.33,556.02,31.98,16.6,70.74
826,610.1,68.32,510.26,23.72,21.15,73.74
830,459.33,74.11,506.71,33.23,18.25,78.47
837,407.92,70.53,416.49,36.34,17.0,64.06
853,481.39,65.29,486.54,36.72,22.39,72.9
856,298.94,71.48,556.75,30.27,17.65,76.21
865,515.58,63.07,531.82,30.55,20.03,84.21
872,391.69,61.59,548.2,32.47,21.42,81.78
886,521.54,72.57,481.45,25.53,19.8,77.57
889,562.82,66.43,439.65,29.66,17.76,91.18
890,464.58,69.35,496.33,32.83,16.5,81.19
915,322.09,69.27,478.88,33.53,20.07,76.06
918,359.33,64.95,637.1,19.07,22.91,92.52
924,348.92,70.69,490.94,30.69,21.11,73.88
929,484.04,58.96,477.61,33.41,20.32,77.32
933,602.54,64.81,475.64,33.37,18.01,82.67
938,450.53,60.6,352.82,11.43,23.14,61.37
952,303.97,66.4,529.81,26.96,23.52,83.18
993,511.24,64.18,447.52,24.27,21.89,73.0
1007,285.03,70.2,470.74,28.71,20.25,71.63
1016,476.97,60.06,497.29,37.59,17.23,77.61
1025,166.78,66.91,554.32,31.74,23.0,80.78
1031,382.42,71.29,494.03,32.69,20.25,80.16
1033,383.7,66.16,527.05,30.61,20.88,88.89
1037,433.87,74.0,476.21,35.24,19.66,83.06
1052,487.33,70.22,530.56,23.66,18.9,85.54
1055,451.72,70.25,539.26,32.09,19.7,75.58
1069,543.94,68.93,478.04,31.34,21.13,78.45
1076,248.56,65.28,515.16,24.89,21.47,71.86
1078,277.19,71.06,524.36,31.53,19.85,80.7
1108,576.44,61.57,540.01,27.76,21.03,96.33
1119,470.75,65.94,513.63,41.71,22.22,91.96
1124,508.69,62.44,596.18,29.59,18.93,82.72
1145,484.06,68.83,499.7,35.29,19.41,85.73
1149,371.14,66.19,454.72,23.55,21.59,72.32
1153,420.31,67.21,511.79,23.36,20.62,71.37
1165,414.09,66.33,484.42,31.19,20.69,82.47
1173,396.76,67.01,561.32,27.56,19.41,84.13
1204,325.03,60.0,455.19,31.81,20.78,75.85
1207,656.78,73.34,436.6,31.61,18.02,75.24
1210,505.48,61.3,450.65,34.61,18.28,86.63
1211,382.73,73.49,432.57,36.58,18.81,79.14
1222,596.89,65.66,449.04,39.68,21.21,91.06
1250,333.27,63.95,514.01,27.34,18.34,89.29
1253,493.34,61.24,499.7,37.8,21.25,88.61
1265,534.66,67.79,548.47,30.77,21.54,84.38
1296,408.8,67.6,446.9,29.1,22.45,75.54
1308,579.05,64.51,541.63,37.34,21.04,91.48
1310,428.63,64.55,543.31,31.49,18.21,88.64
1317,430.08,60.31,429.54,36.6,19.29,79.04
1325,420.98,65.01,535.8,29.78,19.8,84.12
1339,511.91,59.28,474.36,39.14,21.6,79.77
1341,582.63,76.84,539.35,23.29,20.62,90.42
1343,397.62,70.09,468.98,22.71,19.34,74.47
1356,332.46,61.41,500.84,20.8,21.25,75.17
1378,316.64,71.19,435.71,29.26,19.97,78.1
1380,411.74,61.4,474.37,35.01,21.3,77.71
1409,375.88,61.13,486.31,28.44,21.63,64.75
1427,435.43,74.23,567.29,24.99,16.12,73.1
1430,331.18,64.71,492.04,33.21,19.4,76.91
1437,466.59,68.63,491.01,39.04,19.24,88.63
1450,545.39,64.26,541.23,29.44,18.74,74.73
1560,323.63,74.79,559.54,19.8,22.5,81.42
1573,295.8,64.21,492.95,34.64,19.47,81.66
1579,355.98,62.65,520.34,28.16,19.7,77.68
1589,291.45,67.82,457.7,28.31,18.99,85.9
1594,568.06,62.14,474.15,28.54,17.33,80.0
1642,455.55,68.16,508.18,23.67,21.12,76.88
1645,424.88,71.02,511.88,29.43,18.96,79.0
1648,486.98,68.23,465.87,25.95,20.52,86.78
1655,412.84,62.16,515.64,30.63,23.35,81.19
1667,379.79,70.16,580.73,29.12,20.21,89.58
1674,461.05,68.89,434.81,28.67,20.71,80.25
1709,350.74,70.38,472.07,28.32,19.1,73.52
1718,356.64,57.15,515.46,35.65,20.13,85.33
1726,632.2,61.71,575.95,38.62,21.11,85.32
1729,679.26,68.44,444.66,30.76,19.64,73.09
1730,490.78,65.12,515.66,28.02,20.38,75.41
1736,422.99,64.95,441.99,27.52,19.65,62.61
1772,425.93,73.4,518.42,30.9,19.45,74.6
1781,288.58,69.79,494.71,36.08,20.07,82.65
1793,432.76,63.76,455.41,23.82,22.66,82.46
1802,344.19,64.33,511.76,28.38,18.3,84.65
1824,472.15,74.57,528.55,28.33,19.69,80.83
1836,360.19,74.29,493.91,20.0,19.83,81.14
1839,499.95,69.77,510.79,28.02,17.67,81.72
1856,419.58,63.71,578.97,25.29,23.52,88.57
1859,388.08,64.85,399.77,24.64,20.2,70.39
1860,390.12,66.69,481.74,34.15,18.65,78.97
1897,554.38,66.09,508.84,29.17,17.27,73.2
1903,379.32,70.26,523.59,30.44,22.05,84.91
1905,545.4,67.32,486.87,26.6,20.82,70.59
1919,412.62,73.32,506.78,19.98,23.92,82.52
1922,539.49,74.92,497.39,26.8,17.14,82.43
1924,373.59,64.44,495.76,25.08,19.89,83.64
1943,512.53,76.58,521.06,34.87,18.36,77.8
1945,279.81,59.56,494.49,28.01,22.06,72.61
1956,454.99,63.11,484.82,31.1,21.81,87.95
1963,423.19,59.68,524.55,32.03,23.02,92.76
1984,385.32,70.73,542.36,10.09,21.25,76.26
1986,581.56,57.66,503.04,25.88,22.1,73.88
1996,459.7,70.56,525.26,18.3,19.3,73.83
2010,427.67,59.2,523.72,36.57,22.26,84.02
2049,569.14,74.52,455.99,43.25,22.75,83.24
2053,480.38,70.75,506.86,27.53,20.61,75.82
2060,554.67,67.03,573.88,31.18,17.46,87.5
2074,428.73,75.57,479.21,24.64,20.3,91.71
2081,408.88,61.58,486.14,32.43,21.58,89.21
2088,336.87,68.6,443.03,41.8,19.46,80.89
2139,261.27,64.19,565.28,27.87,19.96,87.35
2140,516.97,73.18,402.4,22.22,19.96,70.19
2142,359.34,71.39,471.89,26.74,21.07,70.55
2153,403.96,69.17,490.36,34.68,17.26,86.49
2155,243.56,64.32,460.67,30.47,21.26,71.74
2156,626.12,65.17,449.83,37.88,21.34,76.35
2158,434.72,68.41,491.28,15.1,19.23,64.72
2161,537.78,66.15,419.05,24.88,16.85,61.42
2167,513.42,62.29,497.47,32.67,20.37,71.61
2181,426.26,66.86,465.32,28.64,20.06,65.73
2196,308.87,60.53,507.02,40.37,20.33,69.82
2197,502.38,67.8,578.71,20.4,15.98,77.51
2212,392.45,76.26,474.95,28.23,18.34,78.79
2218,392.95,70.42,438.92,29.58,19.94,82.52
2219,352.35,62.1,521.57,34.94,21.57,85.72
2220,531.26,70.56,516.79,29.71,19.26,78.99
2246,387.18,66.46,551.26,27.33,19.26,71.03
2248,473.25,77.97,516.04,21.95,20.11,78.26
2281,660.79,65.77,403.81,24.28,22.11,85.37
2294,386.43,62.62,549.27,33.15,19.57,88.7
2317,381.23,60.85,516.54,31.83,19.29,80.83
2324,398.68,64.42,458.23,27.27,21.55,84.68
2329,520.57,68.81,466.09,23.81,16.43,75.38
2333,421.67,65.0,491.39,28.27,22.57,92.75
2351,484.74,64.82,483.04,35.97,21.27,77.39
2361,286.5,60.13,516.04,36.48,20.71,84.62
2365,509.32,73.32,489.24,33.59,19.36,79.16
2382,314.47,74.6,516.25,25.17,20.64,76.2
2402,389.56,68.88,425.43,27.15,19.73,68.97
2432,564.12,66.05,399.55,41.06,21.32,70.58
2434,397.09,69.43,452.58,26.91,23.0,84.55
2441,502.8,70.91,459.14,37.11,20.03,66.91
2449,444.38,66.05,507.77,35.96,20.76,81.63
2450,394.93,67.83,514.91,25.37,18.6,83.19
2473,452.25,65.69,541.96,33.04,19.07,81.31
2476,775.14,76.18,499.61,38.97,18.88,86.58
2501,288.63,65.73,457.07,24.59,20.08,74.41
2505,308.92,63.77,547.18,27.55,20.03,80.6
2514,370.84,73.21,605.49,27.06,17.39,89.54
2517,504.66,61.79,447.89,35.13,18.5,81.68
2544,244.37,60.61,525.06,34.74,21.96,88.84
2546,648.21,67.69,476.09,26.54,19.65,73.72
2548,567.99,70.65,470.43,28.94,21.39,75.48
2550,595.75,61.79,508.29,35.92,16.82,76.77
2553,565.01,69.1,533.76,25.56,21.14,88.94
2557,206.43,55.17,528.81,29.68,20.76,76.24
2578,329.8,64.74,494.09,39.25,19.0,78.36
2592,425.0,66.96,514.91,27.84,17.46,81.99
2606,348.19,69.81,581.33,26.07,20.88,95.11
2608,393.91,62.67,466.32,31.29,20.59,73.46
2656,488.4,62.28,488.46,37.42,21.26,72.71
2658,319.61,65.9,451.73,31.05,22.14,70.89
2664,561.86,67.55,464.34,36.69,18.29,87.62
2700,489.77,61.43,533.49,31.93,18.62,76.35
2703,496.45,71.14,480.76,34.12,18.44,84.29
2709,532.68,63.4,511.59,33.99,20.71,81.24
2726,477.18,58.94,536.14,28.05,18.26,80.49
2728,387.23,66.05,504.99,37.53,21.03,83.79
2742,369.46,70.33,544.54,25.43,18.24,80.54
2788,422.03,63.77,461.95,25.3,18.4,83.29
2795,517.62,74.18,546.03,37.45,18.72,88.42
2796,406.95,71.51,479.1,31.92,18.76,60.69
2808,444.42,65.59,452.01,18.67,19.74,85.9
2823,445.41,71.05,563.18,34.31,22.24,90.37
2852,426.04,70.49,492.1,28.57,18.58,79.29
2895,471.39,58.93,501.47,36.04,19.46,76.05
2897,374.07,67.33,585.23,33.31,20.78,88.31
2910,392.46,63.97,470.46,36.77,20.25,76.02
2948,590.91,69.17,538.4,33.28,21.77,89.86
2952,610.73,65.84,505.02,25.08,24.16,92.63
3008,498.84,67.44,478.35,33.96,18.92,86.41
3020,601.28,59.48,498.8,27.8,21.48,78.53
3023,448.75,71.07,510.11,26.11,19.69,78.62
3043,502.32,80.9,481.59,24.72,23.81,87.1
3054,332.09,76.18,464.15,21.77,17.74,72.51
3084,378.74,60.89,527.64,37.02,18.28,84.42
3089,377.88,64.68,505.26,28.65,17.73,68.81
3109,270.48,61.59,553.2,27.41,19.89,66.04
3111,392.01,68.58,446.61,35.73,19.57,65.08
3122,335.73,63.25,466.68,37.46,20.89,89.4
3129,332.54,70.69,527.68,23.5,19.76,89.23
3136,524.39,70.01,616.35,24.9,19.85,94.12
14,478.54,65.64,488.87,31.13,19.81,88.7
29,519.75,72.24,536.1,31.95,19.66,94.87
32,359.31,72.88,452.56,26.67,17.44,64.62
34,466.18,72.01,547.26,34.41,17.58,76.68
36,266.36,64.26,491.99,38.56,20.05,85.98
47,314.19,62.76,491.93,22.73,19.21,82.48
58,429.16,66.22,432.4,23.55,18.41,69.59
60,418.33,75.24,444.32,28.82,21.73,75.61
94,563.31,64.31,428.31,34.35,20.01,86.31
108,319.97,74.64,494.65,18.13,17.49,79.96
148,435.0,66.44,520.36,36.4,21.3,81.26
150,437.08,65.72,506.25,29.0,17.96,66.22
157,363.95,70.12,544.6,39.05,19.11,88.08
167,387.23,58.75,383.54,34.05,22.38,72.2
173,322.41,73.47,541.88,30.31,21.52,82.34
174,389.42,66.63,547.19,24.51,22.23,83.49
189,442.06,61.05,472.33,24.09,18.0,65.85
218,362.91,71.16,536.95,24.24,22.84,86.06
227,379.71,63.44,533.74,29.68,19.65,69.1
237,472.17,65.01,461.07,26.53,19.73,82.09
247,566.25,66.53,574.39,25.49,17.8,86.99
264,423.17,71.69,596.26,18.22,17.68,76.99
288,412.97,67.71,557.96,33.25,17.81,70.11
291,414.99,66.97,558.91,28.13,21.79,85.57
304,384.67,62.06,555.64,25.71,19.5,83.7
339,490.53,67.87,449.14,28.14,16.62,69.8
341,428.0,68.01,554.31,32.68,21.23,89.39
348,475.69,74.18,546.82,22.44,18.02,82.35
376,500.31,64.41,511.78,40.36,20.69,85.56
382,559.67,66.18,441.11,44.05,17.68,84.54
432,410.07,63.22,489.3,29.72,20.15,75.92
447,489.18,71.62,540.45,21.79,18.03,83.68
452,433.72,68.95,438.27,32.47,19.82,70.91
456,425.9,66.15,467.58,29.73,21.84,75.85
475,337.84,64.71,462.92,17.96,20.56,72.46
517,390.02,69.56,509.57,19.5,19.69,85.41
525,419.38,66.61,502.2,32.37,20.31,86.09
542,280.55,67.65,514.73,32.99,21.67,82.6
579,303.02,64.57,556.07,34.4,21.46,89.44
592,632.2,66.17,505.19,32.51,21.47,82.6
594,418.4,74.63,469.47,22.58,21.71,81.07
606,366.58,69.19,527.9,16.16,19.25,77.9
614,333.29,75.49,461.85,30.88,21.29,82.84
621,439.83,71.57,465.63,28.49,20.03,77.53
640,332.75,65.29,560.0,30.09,18.7,85.85
645,482.24,65.49,490.44,44.7,19.78,108.9
650,318.81,66.86,526.35,35.48,20.66,81.28
656,461.75,62.94,481.67,24.98,21.89,79.44
685,464.02,72.88,524.62,24.97,20.72,89.98
696,376.64,68.14,516.39,30.15,20.46,71.79
703,496.68,69.24,460.45,30.44,20.48,83.54
707,370.68,62.98,468.12,34.75,17.97,90.17
729,454.47,59.9,524.29,32.03,19.87,83.72
732,405.79,66.08,533.52,22.43,18.65,82.41
741,338.2,61.93,535.97,26.8,18.83,76.21
744,291.6,77.73,525.54,30.17,21.04,78.61
755,409.14,69.29,466.88,32.24,19.77,79.27
768,442.57,67.14,505.62,39.41,19.47,89.86
771,418.96,65.69,523.89,33.48,23.14,79.46
786,364.28,66.8,524.19,28.95,17.98,77.24
836,320.38,66.13,486.47,25.57,19.41,81.55
842,507.15,60.99,565.91,38.39,19.65,92.62
845,510.01,69.85,490.83,30.91,19.68,83.32
855,612.77,62.45,484.82,34.43,19.02,76.65
860,519.76,65.84,532.71,25.28,18.15,81.7
867,469.24,61.71,474.28,36.89,21.5,82.91
877,416.44,71.16,533.49,27.44,20.01,92.89
880,420.94,63.16,512.27,30.73,19.98,77.83
881,281.56,61.45,515.08,30.24,18.95,78.33
888,389.2,60.29,492.49,36.68,19.63,78.27
895,483.03,60.45,547.62,33.09,19.31,84.72
903,609.86,69.41,408.11,29.0,16.85,83.5
908,259.4,69.44,502.74,32.6,18.73,81.33
920,578.75,63.48,466.15,20.27,22.0,86.95
921,536.2,67.46,530.48,17.96,20.47,75.38
966,428.06,70.63,385.3,17.18,22.25,81.14
995,430.52,65.23,502.05,24.71,18.81,84.45
1002,369.14,65.01,505.58,28.55,21.38,83.66
1018,476.26,68.09,520.03,32.67,19.11,80.24
1029,539.14,68.44,471.01,33.23,19.55,74.24
1032,312.19,63.41,496.05,29.02,21.14,75.99
1038,537.92,64.99,489.3,21.42,18.63,73.5
1041,464.98,61.83,480.79,40.29,18.92,73.19
1047,357.15,73.91,475.81,21.87,18.71,71.35
1062,455.41,71.58,484.8,30.08,20.96,84.34
1066,386.51,70.86,510.84,34.42,17.86,81.49
1075,455.5,65.42,473.95,24.28,21.68,67.07
1084,500.31,68.08,537.61,27.72,20.71,95.05
1085,462.27,64.44,472.31,24.45,21.31,73.31
1128,591.75,68.63,475.53,27.81,17.24,77.72
1143,414.91,68.13,503.6,38.71,20.21,76.21
1164,601.11,79.17,492.29,30.2,20.1,73.38
1167,421.32,65.83,550.04,34.66,19.91,81.11
1169,390.44,67.74,493.74,29.85,21.69,85.28
1186,607.47,67.64,507.47,32.37,18.41,80.72
1192,466.71,61.28,528.16,27.84,21.68,76.23
1200,516.52,63.42,510.95,27.2,19.6,74.94
1220,277.64,74.02,532.36,30.74,20.48,77.67
1240,424.75,77.25,544.47,30.55,21.01,74.45
1261,473.01,65.27,506.47,36.63,19.19,75.65
1278,437.17,70.2,487.29,23.77,20.23,73.15
1281,568.32,72.43,546.43,40.37,20.06,88.51
1285,363.25,70.84,488.14,29.4,22.08,77.98
1300,439.5,72.98,502.15,24.7,17.42,74.51
1333,463.67,68.66,492.89,31.48,17.95,81.32
1352,402.59,62.04,543.27,34.49,18.1,74.16
1355,458.2,63.13,523.04,28.12,19.03,78.86
1383,326.24,64.42,474.42,25.27,19.55,70.54
1388,538.16,63.3,495.5,37.45,17.42,78.36
1397,383.89,68.58,498.47,23.06,19.87,75.9
1423,459.84,65.18,503.35,33.58,19.98,84.75
1428,351.63,70.97,473.31,30.02,19.38,90.59
1436,634.75,72.52,461.04,40.08,18.29,79.32
1439,482.17,54.56,451.33,28.61,17.16,69.36
1442,410.32,63.5,411.15,30.94,17.67,66.34
1443,385.92,63.99,477.98,26.22,19.4,80.41
1447,488.88,65.73,376.17,35.95,19.94,69.34
1476,493.46,72.75,594.62,23.52,20.79,91.08
1481,426.49,66.33,471.71,22.64,19.74,75.07
1488,598.03,65.35,519.24,27.02,18.63,77.64
1492,414.26,64.26,432.37,34.76,18.49,86.68
1499,468.44,67.44,444.02,23.17,18.51,57.51
1501,270.35,64.65,546.77,38.1,20.88,82.59
1503,565.81,69.49,529.45,30.22,22.21,90.85
1516,524.83,60.59,466.0,35.96,20.25,74.1
1534,204.71,54.26,527.85,34.76,21.72,81.77
1537,262.62,67.76,476.17,35.5,20.73,84.56
1567,496.92,66.23,457.97,30.67,15.49,71.36
1572,346.14,64.98,478.11,44.97,19.12,78.86
