ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos,RECOMMENDATION_1,CONFIDENCE_1,RECOMMENDATION_2,CONFIDENCE_2,RECOMMENDATION_3,CONFIDENCE_3
24128.0,38.686,5936.556,SE,1.0,F,F,T,F,F,T,F,T,T,F,T,F,F,F,F,F,F,F,F,T,Investimento Fundos_cambiais,0.9205052005943536,Investimento LCI,0.9205052005943536,,
24156.0,31.84,7153.412,CO,0.0,T,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
24163.0,33.42,8078.688,SE,1.0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24169.0,41.956,7287.136,SE,1.0,F,F,F,F,T,F,T,F,T,T,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24187.0,52.409,9010.599,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24194.0,41.807,6031.233,NE,0.0,T,T,T,T,T,T,T,T,T,T,T,T,F,T,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24200.0,65.174,6612.419,S,1.0,T,T,T,T,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24227.0,44.694,7028.569,S,1.0,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
24231.0,22.376,6304.839,S,1.0,F,T,F,F,F,F,F,T,F,T,F,F,T,F,F,F,F,F,F,F,,,,,,
24232.0,60.455,6468.501,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24236.0,31.037,11500.0,SE,1.0,F,F,F,F,F,T,F,F,F,F,T,F,T,F,F,F,F,T,F,F,,,,,,
24239.0,26.183,6691.68,SE,0.0,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
24245.0,19.733,7525.005,NE,1.0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24304.0,21.411,7137.39,CO,1.0,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24314.0,29.678,7514.881,NE,0.0,T,T,T,T,T,F,F,T,T,F,T,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
24342.0,39.212,8411.154,SE,1.0,F,T,F,T,T,T,T,T,T,T,T,F,T,T,T,F,F,F,F,F,Emprestimo _limite_especial,0.9640768588137009,,,,
24349.0,51.492,7471.772,SE,1.0,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,Investimento Fundos,0.8002536461636017,,,,
24356.0,43.835,7435.06,SE,1.0,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24360.0,47.529,7554.267,NE,0.0,T,T,T,T,T,F,F,F,T,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
24364.0,60.534,8515.714,CO,0.0,F,T,F,F,F,T,T,F,T,F,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
24365.0,19.614,7908.298,CO,1.0,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,,,,,,
24367.0,54.589,7003.028,S,0.0,F,F,F,F,F,F,F,F,T,F,T,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24381.0,32.606,6514.321,SE,0.0,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
24396.0,37.569,8232.707,SE,1.0,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,T,T,T,F,T,Emprestimo _viagem,0.8890649762282092,Investimento CDB,0.8890649762282092,,
24399.0,37.515,6679.322,N,0.0,T,T,T,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9608404966571156,seguro auto,0.9608404966571156,,
24408.0,57.856,7737.291,S,0.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24433.0,33.435,7636.009,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24433.0,33.435,7636.009,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24433.0,26.06,8211.868,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24433.0,33.435,7636.009,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24433.0,26.06,8211.868,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24433.0,33.435,7636.009,SE,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24433.0,26.06,8211.868,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24433.0,26.06,8211.868,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24453.0,22.334,7640.169,SE,0.0,T,T,T,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
24468.0,32.808,8293.072,S,1.0,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24518.0,53.215,7483.149,S,1.0,F,F,F,F,T,T,T,T,T,T,T,F,T,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24520.0,46.987,8370.988,SE,0.0,F,F,F,F,F,T,F,T,T,F,F,F,T,F,F,F,F,T,F,F,Investimento Fundos_cambiais,0.9205052005943536,Investimento LCI,0.9205052005943536,,
24541.0,23.767,7562.643,SE,1.0,F,F,F,F,F,F,F,F,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24542.0,29.667,8185.199,NE,1.0,T,T,T,T,F,F,F,F,F,F,F,T,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
24545.0,40.429,6451.588,SE,1.0,F,F,T,F,F,T,F,F,T,F,F,F,F,F,F,F,T,F,F,F,Seguro Residencial,0.8008016032064128,seguro auto,0.8008016032064128,,
24546.0,25.867,8085.337,NE,1.0,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24556.0,56.246,8580.295,SE,1.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,T,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24563.0,34.756,7637.199,S,1.0,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24565.0,28.235,7007.084,S,1.0,F,T,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,T,Investimento CDB,0.8190309398715704,,,,
24597.0,29.563,6385.118,SE,0.0,T,T,T,T,F,T,T,F,F,F,T,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
24601.0,53.543,7641.498,SE,0.0,T,T,T,T,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
24601.0,32.344,8371.661,SE,1.0,F,F,F,F,F,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
24601.0,32.344,8371.661,SE,1.0,F,F,F,F,F,T,T,T,T,F,F,F,F,F,F,F,T,F,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24601.0,53.543,7641.498,SE,0.0,T,T,T,T,F,F,T,F,T,F,F,F,F,F,F,F,T,F,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24601.0,32.344,8371.661,SE,1.0,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,T,F,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24601.0,53.543,7641.498,SE,0.0,T,T,T,T,F,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
24601.0,53.543,7641.498,SE,0.0,T,T,T,T,F,T,T,T,T,F,F,F,F,F,F,F,T,F,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24601.0,32.344,8371.661,SE,1.0,F,F,F,F,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,,,,,,
24609.0,19.562,8964.821,NE,1.0,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,T,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
24635.0,33.237,7953.362,NE,1.0,T,T,T,T,T,F,F,F,T,F,T,F,T,F,F,T,T,T,F,T,Emprestimo _viagem,0.8890649762282092,Investimento CDB,0.8890649762282092,,
24636.0,35.867,6599.718,CO,1.0,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,T,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
24639.0,33.188,7890.142,SE,0.0,F,F,F,F,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_cambiais,0.9205052005943536,Investimento LCI,0.9205052005943536,,
24646.0,45.782,7575.515,SE,1.0,F,T,F,F,F,T,F,F,F,F,F,T,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24651.0,23.237,8313.914,NE,1.0,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,,,,,,
24652.0,29.917,6935.316,SE,0.0,T,T,T,T,F,F,F,F,T,F,F,T,T,T,T,T,F,F,F,T,Emprestimo _consignado,0.956882255389718,,,,
24654.0,32.095,6784.85,NE,0.0,F,T,F,F,F,T,F,F,F,F,T,T,T,T,T,T,F,T,F,F,Emprestimo _consignado,0.956882255389718,,,,
24654.0,32.095,6784.85,NE,0.0,F,T,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,T,Investimento CDB,0.8190309398715704,,,,
24654.0,32.095,6784.85,NE,0.0,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.8190309398715704,,,,
24654.0,32.095,6784.85,NE,0.0,F,T,F,F,F,T,F,F,F,F,F,T,T,T,T,T,F,T,F,F,Emprestimo _consignado,0.956882255389718,,,,
24654.0,41.62,8317.085,SE,0.0,T,T,T,T,F,T,F,F,F,F,T,T,T,T,T,T,F,T,F,F,Emprestimo _consignado,0.956882255389718,,,,
24654.0,41.62,8317.085,SE,0.0,T,T,T,T,F,T,F,F,F,F,F,T,T,T,T,T,F,T,F,F,Emprestimo _consignado,0.956882255389718,,,,
24654.0,41.62,8317.085,SE,0.0,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
24654.0,41.62,8317.085,SE,0.0,T,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,T,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
24680.0,28.892,6179.607,SE,0.0,T,T,T,T,F,F,T,T,F,F,F,F,T,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24689.0,19.194,7941.173,CO,1.0,F,F,F,T,T,F,F,T,F,F,T,F,T,F,F,F,F,T,T,F,Investimento Fundos_commodities,0.8018348623853211,Investimento LCI,0.8018348623853211,,
24711.0,18.859,8945.54,SE,1.0,F,F,F,T,T,F,F,F,T,F,T,F,F,F,F,F,F,T,F,F,,,,,,
24721.0,20.396,8341.316,NE,1.0,F,F,F,F,T,T,T,T,T,T,T,F,T,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24735.0,55.678,8024.974,NE,1.0,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,T,F,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24738.0,29.872,7375.837,SE,1.0,T,F,F,F,T,T,T,F,F,F,T,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24745.0,32.897,8032.283,NE,0.0,T,T,T,T,T,F,F,F,T,T,T,F,F,F,F,F,F,T,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
24757.0,28.874,7076.382,S,0.0,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,,,,,,
24771.0,48.854,6764.779,SE,1.0,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,T,F,F,,,,,,
24776.0,39.597,8751.676,NE,0.0,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
24778.0,38.433,8336.271,SE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
24783.0,48.144,9202.707,SE,0.0,T,T,T,T,F,F,F,F,F,F,T,T,T,T,T,T,F,F,F,T,Emprestimo _consignado,0.956882255389718,,,,
24791.0,30.141,8403.825,N,0.0,F,F,T,T,T,T,T,T,T,T,T,F,F,T,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24836.0,19.972,8800.379,SE,1.0,T,T,T,T,F,F,T,F,F,F,F,F,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
24844.0,46.71,7372.522,CO,0.0,F,T,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,,,,,,
24845.0,31.432,7963.412,SE,1.0,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
24854.0,48.902,7807.98,SE,1.0,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8402948402948403,,,,
24857.0,21.739,7438.897,S,0.0,F,F,F,F,T,F,F,F,T,F,T,F,T,F,F,F,F,F,F,F,,,,,,
24870.0,45.159,6807.581,S,1.0,F,F,F,F,F,T,F,F,F,F,F,F,T,F,T,F,F,F,F,F,,,,,,
24884.0,34.388,9109.96,NE,1.0,T,F,F,T,F,F,F,F,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24888.0,41.072,8558.738,SE,0.0,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,T,T,F,Investimento Fundos_commodities,0.8361650485436893,,,,
24911.0,52.977,7599.569,CO,1.0,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
24927.0,37.252,7292.316,SE,0.0,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,,,,,,
24930.0,26.71,7864.221,SE,0.0,T,T,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
24933.0,18.162,8959.595,S,0.0,F,T,F,T,T,F,T,F,F,F,T,F,T,F,F,F,F,F,T,T,seguro auto,0.897887323943662,seguro vida PF,0.897887323943662,,
24933.0,48.844,7106.908,NE,0.0,F,F,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.9331532748143146,,,,
24933.0,48.844,7106.908,NE,0.0,F,F,F,F,T,F,T,F,F,F,T,F,T,F,F,F,F,F,T,T,Investimento CDB,0.8825786646201075,Investimento Fundos_commodities,0.8825786646201075,,
24933.0,48.844,7106.908,NE,0.0,F,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
24933.0,48.844,7106.908,NE,0.0,F,F,F,F,F,T,T,F,T,F,F,F,T,F,F,F,F,F,T,T,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
24933.0,18.162,8959.595,S,0.0,F,T,F,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
24933.0,18.162,8959.595,S,0.0,F,T,F,T,F,T,T,F,T,F,F,F,T,F,F,F,F,F,T,T,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
24933.0,18.162,8959.595,S,0.0,F,T,F,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,T,F,seguro auto,0.897887323943662,seguro vida PF,0.897887323943662,,
24943.0,37.305,7797.459,NE,0.0,F,T,F,F,T,F,F,F,F,F,F,T,T,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24947.0,28.865,9306.885,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,,,,,,
24951.0,26.508,6611.943,N,1.0,F,T,F,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,seguro auto,0.8934280639431617,seguro vida PF,0.8934280639431617,,
24961.0,42.414,8015.925,SE,0.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24961.0,42.414,8015.925,SE,0.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24961.0,60.079,7185.909,S,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24961.0,42.414,8015.925,SE,0.0,F,F,F,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24961.0,60.079,7185.909,S,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24961.0,60.079,7185.909,S,0.0,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24961.0,60.079,7185.909,S,0.0,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24961.0,42.414,8015.925,SE,0.0,F,F,F,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
24966.0,18.657,8463.496,SE,0.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,Investimento LCI,0.8165728077232502,,,,
24968.0,48.877,7480.66,S,0.0,F,F,F,T,F,F,T,F,T,T,F,F,F,F,F,F,F,T,T,F,Investimento Fundos_commodities,0.8402948402948403,,,,
24972.0,28.046,7377.586,CO,0.0,T,T,T,T,F,T,F,F,F,F,T,F,F,F,T,F,F,F,F,T,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
24981.0,36.535,7467.732,N,0.0,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,F,Investimento LCI,0.9194943446440452,,,,
24981.0,36.535,7467.732,N,0.0,F,F,F,F,F,F,T,F,F,T,F,T,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24981.0,40.85,7353.251,S,0.0,F,F,F,F,F,F,T,F,F,T,F,T,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24981.0,36.535,7467.732,N,0.0,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
24981.0,36.535,7467.732,N,0.0,F,F,F,F,T,T,T,F,F,F,F,T,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24981.0,40.85,7353.251,S,0.0,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
24981.0,40.85,7353.251,S,0.0,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,F,Investimento LCI,0.9194943446440452,,,,
24981.0,40.85,7353.251,S,0.0,F,F,F,F,T,T,T,F,F,F,F,T,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
24985.0,31.901,8884.909,SE,0.0,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,T,Seguro Residencial,0.9441860465116279,seguro vida PF,0.9441860465116279,,
24988.0,31.396,6470.775,NE,1.0,F,F,F,F,F,T,F,F,F,T,T,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
24992.0,39.507,7285.006,N,1.0,F,T,F,F,F,F,F,T,T,F,F,T,F,F,F,F,F,F,T,T,,,,,,
25002.0,34.601,7413.533,CO,0.0,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
25004.0,30.77,6059.471,SE,0.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,T,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
25013.0,35.578,6839.445,N,1.0,F,F,F,T,F,T,F,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
25071.0,37.034,7879.19,CO,1.0,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
25075.0,30.752,6520.052,SE,1.0,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,,,,,,
25123.0,32.341,7340.327,CO,1.0,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,T,F,F,T,F,,,,,,
25134.0,30.678,7414.51,SE,0.0,T,T,T,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
25142.0,24.64,6344.928,CO,0.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
25143.0,31.946,7904.38,S,1.0,F,F,T,F,F,F,F,F,F,F,T,F,T,T,F,F,F,F,T,T,Seguro Residencial,0.8025177025963808,seguro auto,0.8025177025963808,seguro vida Emp,0.8025177025963808
25145.0,32.556,7109.216,NE,1.0,T,F,F,T,F,F,F,T,T,F,T,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
25150.0,39.239,7465.132,SE,1.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
25157.0,35.73,7713.859,NE,1.0,F,F,F,F,T,F,F,T,T,F,T,F,F,F,F,F,F,T,T,F,Investimento Fundos_commodities,0.9198218262806236,Investimento LCI,0.9198218262806236,,
25167.0,31.445,7698.128,CO,0.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
25174.0,41.457,6265.862,N,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
25175.0,19.65,7408.323,SE,1.0,F,F,F,T,T,F,F,T,T,F,F,F,T,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.9198218262806236,Investimento LCI,0.9198218262806236,,
25221.0,45.382,8169.286,SE,0.0,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
25254.0,19.578,7554.449,N,1.0,F,F,F,F,F,T,F,F,F,F,T,F,T,F,F,F,F,F,T,F,,,,,,
25257.0,30.27,7471.377,NE,0.0,F,F,F,T,F,T,F,F,T,F,F,F,F,F,F,F,F,T,F,T,Investimento CDB,0.8779310344827587,,,,
25276.0,84.282,6008.477,SE,1.0,F,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,Investimento Fundos_cambiais,0.9130434782608695,Investimento Fundos_commodities,0.9130434782608695,,
25297.0,55.617,7115.45,NE,1.0,F,F,F,T,F,T,F,F,F,F,T,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
25306.0,32.839,7193.232,S,1.0,T,T,T,T,F,F,F,F,F,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
25322.0,33.965,7950.164,SE,1.0,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
25326.0,25.498,7351.045,S,1.0,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,T,F,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
25365.0,24.152,6108.928,SE,1.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,,,,,,
25368.0,28.921,7634.294,N,1.0,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
25380.0,20.708,6850.358,CO,0.0,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,,,,,,
25387.0,27.459,5919.032,SE,1.0,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
25387.0,27.336,8476.307,S,1.0,T,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
25387.0,27.459,5919.032,SE,1.0,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
25387.0,27.459,5919.032,SE,1.0,F,F,F,F,T,F,F,F,F,F,T,F,F,F,T,F,T,T,F,F,Investimento CDB,0.9265070189925682,Investimento Fundos,0.9265070189925682,,
25387.0,27.336,8476.307,S,1.0,T,T,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
